px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
-7.908e+59	1.04612e+52	-1.83791e+70	-1.86969e+70	-7.23274e+72	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293	0
-7.908e+59	8.71766e+51	8.71171e+71	-1.38775e+71	1.12278e+72	9.86786	-10.8223	9.85	-10.8	0	-2.72846	0
-7.908e+59	7.34685e+51	5.80781e+71	4.16029e+71	3.74261e+71	9.8455	-10.9408	9.85	-10.95	0	-2.72844	0
-7.908e+59	6.11887e+51	2.15403e+72	1.45537e+71	-6.94263e+72	9.84594	-11.0973	9.85	-11.1	0	-2.72748	0
-7.908e+59	5.19805e+51	-5.63137e+72	-7.87622e+70	-2.31421e+72	9.83549	-11.2481	9.85	-11.25	0	-2.72745	0
-7.908e+59	2.01273e+51	-2.2055e+71	-9.4829e+71	-1.49062e+73	9.8926	-11.4631	9.85	-11.4	0	-2.9967	0
-7.908e+59	8.76654e+50	-1.47033e+71	-5.64806e+71	-4.96873e+72	9.87136	-11.5692	9.85	-11.55	0	-2.99671	0
-7.908e+59	7.30637e+50	6.96937e+72	1.4875e+72	2.66133e+73	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768	0
-7.908e+59	3.43031e+50	4.64624e+72	-2.55001e+72	-4.7668e+73	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765	0
-7.908e+59	3.19828e+50	1.72323e+73	1.80941e+72	-1.58893e+73	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613	0
-7.908e+59	4.99265e+50	-4.50509e+73	3.11705e+71	-1.18375e+74	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261	0
-7.908e+59	-6.16281e+51	-1.7644e+72	-9.13235e+72	-3.94582e+73	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931	0
-7.908e+59	-8.20204e+51	-1.17626e+72	-3.76708e+72	-1.31527e+73	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193	0
-7.908e+59	-6.83565e+51	5.57549e+73	-1.49682e+72	-4.38425e+72	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825	0
-7.908e+59	-6.13345e+51	3.717e+73	-5.79316e+71	-1.46142e+72	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823	0
-7.908e+59	-4.79131e+51	2.50936e+74	2.80496e+73	-4.528e+74	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718	0
-7.90801e+59	2.89758e+52	-5.88655e+73	1.04387e+72	-1.50933e+74	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717	0
-7.908e+59	-9.69557e+51	-2.654e+74	-2.4176e+72	-9.54937e+74	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921	0
-7.908e+59	1.28536e+52	-1.76933e+74	-1.83032e+73	-3.18312e+74	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921	0
-7.908e+59	1.21625e+52	-5.70268e+74	-1.19356e+73	-1.91536e+75	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854	0
-7.908e+59	-5.94969e+51	-3.80179e+74	1.87069e+74	-4.25695e+75	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853	0
-7.908e+59	-6.71411e+51	6.51173e+74	-1.57118e+73	-1.41898e+75	8.43462	-13.263	8.4	-13.15	-2.72644	0	0
-7.908e+59	4.05201e+52	4.34115e+74	-3.12605e+73	-7.71e+75	8.26001	-13.1483	8.25	-13.15	-2.72641	0	0
-7.908e+59	3.44268e+52	3.90791e+75	-1.38884e+74	-2.57e+75	8.10139	-13.1447	8.1	-13.15	-3.00083	0	0
-7.90792e+59	-1.42362e+53	-1.01323e+75	-5.41429e+74	-2.98047e+76	7.95138	-13.1593	7.95	-13.15	-3.00084	0	0
-7.9081e+59	-1.80245e+53	-6.75485e+74	-7.27243e+74	-9.9349e+75	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516	0
-7.9081e+59	-1.51602e+53	6.78668e+75	-2.23392e+75	-3.31163e+75	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516	0
-7.90823e+59	-6.87546e+53	-2.71255e+75	1.00386e+75	-3.00519e+76	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483	0
-7.90841e+59	-9.83834e+53	-1.80837e+75	3.4018e+75	-1.25809e+77	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483	0
-7.90841e+59	-8.21957e+53	-1.56796e+76	-1.16997e+75	-4.19365e+76	7.19553	-13.2012	7.2	-13.15	-2.73035	0	0
-7.90828e+59	-1.49158e+54	-3.94011e+76	-1.15796e+75	-1.39788e+76	7.05296	-13.1563	7.05	-13.15	-2.73035	0	0
-7.90875e+59	-1.34958e+53	3.16287e+76	6.59473e+75	-4.65961e+75	6.87644	-13.2105	6.85	-13.15	-3.63616	0	0
-7.91197e+59	9.35927e+54	2.10858e+76	2.11281e+75	-2.33137e+77	6.672	-13.1364	6.65	-13.15	-3.63617	0	0
-7.91195e+59	7.53139e+54	7.19532e+76	-3.57372e+75	-7.77125e+76	6.53838	-13.1322	6.55	-13.15	-1.81656	0	0
-7.91285e+59	6.4724e+54	-6.78233e+76	-2.61724e+75	-4.89073e+77	6.46904	-13.1587	6.45	-13.15	-1.81657	0	0
-7.91247e+59	2.85162e+55	7.05766e+76	-3.87742e+76	-1.63024e+77	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352	0
-7.91018e+59	3.4636e+55	-4.16117e+77	4.19867e+76	-9.80678e+77	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036	0
-7.88115e+59	3.44469e+55	1.85757e+77	5.38864e+76	-3.26893e+77	5.95573	-12.8757	6	-12.95	-2.72331	1.81553	0
-7.91222e+59	-3.16015e+53	-8.02499e+77	1.19604e+76	-1.96164e+78	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554	0
-7.95315e+59	-2.41089e+56	3.91337e+77	-3.19615e+76	-6.53879e+77	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475	0
-7.98192e+59	1.08885e+56	-1.59178e+78	-2.26368e+76	-7.62865e+78	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466	0
-8.02923e+59	-7.11397e+56	7.91486e+77	-1.47214e+77	1.16246e+78	5.41889	-12.699	5.4	-12.65	-2.731	1.82067	0
-7.90994e+59	-7.82992e+56	-3.17769e+78	-2.77884e+76	7.79818e+78	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066	0
-7.69833e+59	-8.27938e+55	1.58689e+78	1.33701e+77	2.59939e+78	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182	0
-7.94414e+59	1.1556e+56	-6.35277e+78	1.01856e+78	8.66465e+77	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182	0
-8.07698e+59	-2.28239e+57	3.17551e+78	3.53964e+77	-1.45326e+79	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957	0
-7.85493e+59	4.38739e+56	-1.27044e+79	-1.2428e+77	-3.4487e+79	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955	0
-8.60581e+59	2.912e+57	6.3518e+78	-6.16232e+77	-1.14957e+79	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993	0
-8.28911e+59	-3.37093e+57	-2.54082e+79	-3.97013e+77	-6.31174e+79	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992	0
-8.8017e+59	7.71221e+57	1.27039e+79	-1.18419e+78	-8.03247e+79	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031	0
-1.03389e+60	8.87527e+57	-5.08163e+79	-1.73334e+78	-1.45346e+80	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003	0
-7.09741e+59	5.81034e+57	2.5408e+79	4.40743e+78	-4.84487e+79	4.53697	-11.5591	4.55	-11.55	0	1.99749	0
-7.77975e+59	2.63276e+58	-1.01632e+80	8.07132e+78	-1.61496e+79	4.55238	-11.4548	4.55	-11.45	0	1.99746	0
-1.03414e+60	-2.5041e+58	5.08162e+79	2.39439e+78	-2.42525e+80	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662	0
-9.43246e+59	-5.73096e+58	-2.03265e+80	-3.64793e+78	3.93443e+80	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659	0
-9.72757e+59	-1.25009e+59	1.01632e+80	5.99753e+78	6.05432e+80	4.39651	-10.8822	4.45	-10.95	0	1.81807	0
-3.83234e+59	-3.5964e+58	-4.06529e+80	1.30994e+79	2.01811e+80	4.45899	-10.8664	4.45	-10.85	0	1.81808	0
2.59823e+60	2.431e+58	2.03265e+80	8.06443e+78	1.01584e+81	4.493	-10.7885	4.45	-10.7	0	2.72865	0
4.38483e+60	2.16315e+59	-8.13059e+80	2.13027e+79	3.38613e+80	4.44058	-10.5544	4.45	-10.55	0	2.72864	0
9.85138e+60	3.03091e+58	4.06529e+80	-1.05255e+80	2.01001e+81	4.44399	-10.3941	4.45	-10.4	0	2.72392	0
1.19208e+61	3.78231e+59	-1.62612e+81	1.81085e+78	6.70003e+80	4.44086	-10.2469	4.45	-10.25	0	2.72391	0
7.33722e+60	9.75379e+59	8.13059e+80	1.28799e+79	2.23334e+80	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0
-4.03079e+60	6.1198e+59	-3.25224e+81	8.38544e+78	7.44448e+79	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0
1.87027e+61	1.08373e+60	1.62612e+81	4.15994e+78	2.48149e+79	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0
-6.46292e+59	1.76505e+60	-6.50447e+81	1.84158e+78	8.27164e+78	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0
-2.75491e+60	4.34395e+60	3.25224e+81	7.65421e+77	2.75721e+78	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0
3.06596e+60	3.06876e+59	-1.30089e+82	-1.89683e+81	3.03551e+82	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0
7.06958e+61	4.80323e+60	6.50447e+81	-7.55543e+79	1.01184e+82	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	0
1.66216e+62	5.49297e+60	-2.60179e+82	1.6039e+80	3.37279e+81	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0
3.36672e+62	8.01111e+60	1.30089e+82	1.15342e+80	1.12426e+81	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	0
3.94207e+62	1.70051e+61	-5.20358e+82	5.90737e+79	3.74755e+80	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0
6.39186e+61	2.33912e+61	2.60179e+82	7.6151e+81	1.21542e+83	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	0
-1.12659e+62	4.08945e+61	-1.04072e+83	-1.04128e+82	4.05139e+82	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0
3.51973e+62	2.49754e+60	5.20358e+82	-2.72912e+81	2.56338e+83	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	0
-4.46697e+62	5.9348e+60	-2.08143e+83	3.78385e+81	8.54461e+82	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0
-5.15629e+62	7.64952e+61	1.04072e+83	3.3042e+82	5.14149e+83	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	0
2.3581e+61	-6.37068e+60	-4.16286e+83	4.99521e+82	1.71383e+83	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0
1.48449e+63	1.76197e+62	2.08143e+83	1.97918e+82	5.71277e+82	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0
1.74985e+63	3.74009e+62	-8.32572e+83	7.64431e+81	1.96171e+84	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0
-2.80931e+63	5.72737e+62	4.16286e+83	3.84821e+82	6.53904e+83	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0
-5.72025e+63	2.71841e+62	-1.66514e+84	2.48054e+82	2.17968e+83	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0
-1.21039e+64	-2.12655e+62	8.32572e+83	1.19027e+82	-3.81268e+84	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	0
-1.90773e+64	-7.16651e+62	-3.33029e+84	1.8323e+83	-1.27089e+84	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0
-1.66089e+64	-1.76199e+63	1.66514e+84	-4.47878e+83	-8.19431e+84	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	0
-4.00905e+64	-9.1117e+62	-6.66058e+84	-2.99448e+83	-1.82728e+85	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0
-8.05829e+64	-3.6023e+62	3.33029e+84	-4.04369e+83	-6.09093e+84	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	0
-3.85991e+64	-1.39075e+62	-1.33212e+85	-2.36307e+83	-3.3113e+85	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0
2.83164e+63	-3.55953e+63	6.66058e+84	-6.31337e+83	-1.10377e+85	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0
2.87577e+63	8.93706e+62	-2.66423e+85	-3.94635e+83	-6.58446e+85	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0
2.74321e+64	-6.99011e+63	1.33212e+85	-5.22267e+84	-2.19482e+85	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0
-1.71009e+65	-2.74351e+63	-5.32846e+85	-2.14282e+84	-1.31647e+86	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0
-4.99207e+65	-5.77285e+63	2.66423e+85	4.86295e+84	-4.38823e+85	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	0
-8.33729e+65	-9.90935e+63	-1.06569e+86	8.89815e+83	-1.46274e+85	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0
-3.24991e+65	1.47034e+64	5.32846e+85	1.5594e+85	-2.53537e+86	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0
2.02241e+65	-1.8533e+64	-2.13139e+86	9.68901e+83	-5.81836e+86	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0
7.56603e+65	-9.72531e+64	1.06569e+86	-9.37585e+84	-1.93945e+86	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	0
2.10349e+66	-7.4695e+64	-4.26277e+86	-3.7441e+85	-1.05929e+87	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0
3.92016e+66	-6.44201e+62	2.13139e+86	-3.19237e+85	-3.53098e+86	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	0
7.06327e+66	-1.79557e+64	-8.52554e+86	-1.71223e+85	-2.10699e+87	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0
6.7347e+66	1.61838e+65	4.26277e+86	8.00169e+85	1.28696e+87	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	0
1.11922e+67	2.79941e+65	-1.70511e+87	5.02533e+85	4.28987e+86	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0
-3.16931e+65	4.49019e+65	8.52554e+86	-2.24051e+86	4.12158e+87	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	0
-4.91185e+66	1.11517e+66	-3.41022e+87	8.32037e+83	1.37386e+87	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0
2.13192e+67	1.02099e+66	1.70511e+87	-4.71863e+86	8.41513e+87	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0
9.24164e+66	-7.56024e+65	-6.82043e+87	-3.03547e+84	2.80504e+87	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0
-1.7285e+67	-2.78948e+66	3.41022e+87	4.57529e+85	-1.49793e+88	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	0
-4.3958e+67	-4.87319e+66	-1.36409e+88	7.60167e+86	-3.68218e+88	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0
-3.35353e+67	-1.13418e+67	6.82043e+87	-4.21837e+86	1.95548e+88	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0
-3.19914e+67	-1.68055e+67	-2.72817e+88	2.17976e+86	6.51825e+87	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0
1.00031e+68	-2.39724e+67	1.36409e+88	1.9234e+86	6.58301e+88	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	0
-5.35381e+67	-1.39868e+67	-5.45635e+88	1.27284e+87	2.19434e+88	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0
2.36939e+68	-2.63552e+67	2.72817e+88	8.25852e+86	1.34629e+89	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0
5.98578e+68	-7.18684e+66	-1.09127e+89	2.73904e+87	4.48764e+88	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0
-2.37118e+68	-2.61785e+65	5.45635e+88	1.73511e+87	1.49588e+88	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0
5.80826e+68	1.03724e+67	-2.18254e+89	-3.09763e+88	4.98627e+87	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0
6.07489e+68	5.86397e+67	1.09127e+89	-1.02423e+88	1.66209e+87	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0
1.95619e+69	5.2438e+67	-4.36508e+89	-3.38636e+87	5.5403e+86	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0
4.84369e+66	1.15845e+68	2.18254e+89	-1.11862e+87	-1.01833e+90	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	0
-9.15491e+68	2.40011e+68	-8.73015e+89	-1.90556e+88	-3.39444e+89	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0
-3.39795e+69	4.80515e+68	4.36508e+89	-1.25705e+88	1.92389e+90	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	0
-4.91749e+69	6.91712e+68	-1.74603e+90	-2.23574e+89	6.41296e+89	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0
5.69638e+68	-1.9537e+68	8.73015e+89	-3.17397e+89	4.28784e+90	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0
1.36731e+70	1.90904e+68	-3.49206e+90	4.82072e+89	1.42928e+90	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0
-1.1537e+70	8.49711e+68	1.74603e+90	1.86923e+89	-7.67172e+90	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0
9.86476e+69	-4.12443e+68	-6.98412e+90	9.40024e+89	-2.55724e+90	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0
6.39974e+70	-1.48676e+67	3.49206e+90	-7.52083e+89	1.54439e+91	11.1095	-3.32648	11	-3.3	0.908632	2.72588	0
1.01899e+71	3.07511e+69	-1.39682e+91	3.25874e+88	5.14796e+90	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0
2.04721e+71	4.59197e+69	6.98412e+90	1.05158e+89	-3.08766e+91	10.9851	-2.95299	11.1	-3	0.909905	2.72971	0
9.47774e+70	2.92214e+69	-2.79365e+91	-4.6046e+90	-1.02922e+91	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0
-1.22337e+71	5.20044e+69	1.39682e+91	2.3506e+90	-3.43073e+90	11.0233	-2.67356	11.15	-2.7	0	2.72847	0
8.6573e+70	9.62596e+69	-5.5873e+91	7.20662e+89	-1.14358e+90	11.1324	-2.55807	11.15	-2.55	0	2.72844	0
2.68758e+71	3.55485e+70	2.79365e+91	2.19256e+89	1.29989e+92	11.2541	-2.42353	11.15	-2.4	0	2.72732	0
-5.58556e+70	4.78467e+70	-1.11746e+92	2.45618e+90	4.33297e+91	11.1569	-2.2658	11.15	-2.25	0	2.72732	0
8.03934e+71	4.50581e+70	5.5873e+91	-1.46836e+91	2.75184e+92	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	0
1.32677e+72	7.58572e+70	-2.23492e+92	-3.24444e+91	9.17279e+91	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0
8.6025e+71	-3.25602e+70	1.11746e+92	-9.13326e+90	-4.90905e+92	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	0
-6.66749e+71	-8.01499e+70	-4.46984e+92	-1.20439e+91	-1.63635e+92	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0
-7.82663e+71	-2.59498e+71	2.23492e+92	5.81661e+91	-1.09751e+93	11.3341	-1.51762	11.25	-1.5	0	2.72321	0
-5.2331e+71	-4.24948e+71	-8.93968e+92	1.29608e+92	-3.65836e+92	11.2625	-1.34833	11.25	-1.35	0	2.72321	0
-5.54273e+72	-6.15431e+71	4.46984e+92	1.66869e+92	-2.20787e+93	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	0
-2.23574e+72	-8.31323e+71	-1.78794e+93	1.51646e+91	-4.90781e+93	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0
-1.33683e+73	-1.10679e+72	8.93968e+92	-8.48594e+91	-1.63594e+93	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	0
-7.81517e+72	-1.62432e+72	-3.57587e+93	-5.7974e+92	-8.88901e+93	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0
-3.26917e+73	-5.15353e+71	1.78794e+93	1.65403e+92	-2.963e+93	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0
-6.01119e+73	2.21733e+70	-7.15174e+93	8.55985e+89	-1.76751e+94	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0
-1.40288e+73	-4.02183e+71	3.57587e+93	-2.94753e+92	-5.89169e+93	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	0
-1.56987e+73	-3.5815e+72	-1.43035e+94	8.46365e+92	-3.53387e+94	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0
-1.14754e+74	-5.6717e+72	7.15174e+93	-2.45204e+93	-4.51544e+94	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	0
-8.92545e+72	-6.64217e+72	-2.8607e+94	2.52621e+93	-8.1801e+94	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0
1.52751e+74	-1.36467e+73	1.43035e+94	-6.55054e+92	-2.7267e+94	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	0
8.27221e+73	-2.3077e+73	-5.72139e+94	-7.17392e+92	-1.42588e+95	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	0
-3.48967e+74	-2.33424e+73	2.8607e+94	1.38318e+94	-4.75294e+94	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0
-3.58156e+73	-5.5225e+72	-1.14428e+95	3.73841e+93	-1.58431e+94	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	0
4.65459e+74	-3.07757e+73	5.72139e+94	9.55585e+92	-2.72279e+95	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	0
-2.13528e+74	-6.01052e+73	-2.28856e+95	-4.67499e+93	-6.24757e+95	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0
-1.93076e+75	-2.05642e+73	1.14428e+95	-1.30151e+94	-2.08252e+95	9.56225	0.148577	9.4	0.15	-2.72659	0	0
-2.34932e+75	7.89986e+73	-4.57712e+95	-8.1573e+93	-1.13741e+96	9.25348	0.150166	9.25	0.15	-2.72658	0	0
-5.3508e+75	1.83403e+74	2.28856e+95	-9.03061e+94	-3.79137e+95	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0
-2.25047e+75	4.18032e+73	-9.15423e+95	-3.70478e+94	-4.39835e+96	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0
-8.84378e+75	-1.56137e+74	4.57712e+95	4.05296e+94	-1.46612e+96	8.94634	0.26481	8.8	0.25	-2.72783	0	0
-1.28629e+76	-5.3365e+74	-1.83085e+96	2.53634e+95	-4.88706e+95	8.64483	0.254352	8.65	0.25	-2.7278	0	0
-1.56876e+75	-8.73882e+74	9.15423e+95	7.55742e+94	-1.62902e+95	8.46866	0.251128	8.5	0.25	-2.72395	0	0
-1.27766e+76	-1.30045e+75	-3.66169e+96	5.56198e+95	-5.43007e+94	8.35775	0.250149	8.35	0.25	-2.72395	0	0
-1.44566e+76	6.42295e+74	1.83085e+96	7.18403e+95	-8.56205e+96	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0
2.88261e+75	1.88843e+75	-7.32338e+96	8.28134e+94	-1.99419e+97	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0
-2.81938e+76	3.18825e+75	3.66169e+96	-3.04827e+95	-6.6473e+96	7.74678	0.154598	7.85	0.15	-3.9992	0	0
-2.39134e+76	4.85728e+75	-1.46468e+97	-1.28042e+96	-3.63916e+97	7.63715	0.143302	7.65	0.15	-3.99916	0	0
-1.13611e+77	4.70011e+75	7.32338e+96	-1.03373e+96	-4.63063e+97	7.61982	0.157052	7.55	0.15	-1.99868	0	0
-1.97564e+76	4.0549e+75	-2.92935e+97	1.01911e+96	-8.3787e+97	7.43926	0.160393	7.45	0.15	-1.99866	0	0
-1.94983e+77	-4.16536e+75	1.46468e+97	-5.46895e+96	-9.62806e+97	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	0
-3.58838e+76	2.96887e+75	-5.85871e+97	-3.5888e+96	-1.68797e+98	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0
3.90707e+77	7.26486e+75	2.92935e+97	-4.28969e+96	-5.62656e+97	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	0
-5.60213e+76	3.10013e+75	-1.17174e+98	-1.95489e+97	-1.87552e+97	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0
-7.30641e+77	3.24294e+76	5.85871e+97	-6.86021e+96	-2.79658e+98	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0
-9.24803e+77	-1.61005e+76	-2.34348e+98	-7.41455e+96	-6.40032e+98	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0
-2.266e+78	5.63733e+76	1.17174e+98	-1.42014e+97	-7.60157e+98	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0
-1.0569e+78	-2.30763e+76	-4.68697e+98	-1.86654e+97	-1.34701e+99	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0
-1.86798e+78	-2.3702e+77	2.34348e+98	-9.92479e+97	-1.54263e+99	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0
-2.34448e+76	-4.00877e+77	-9.37393e+98	-6.1341e+97	-2.70146e+99	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0
-3.61972e+98	1.41309e+98	3.31269e+98	7.11598e+97	-9.00487e+98	6.35624	-1.10001	6.35	-1.1	0	-2.99522	0
-7.25843e+98	6.39962e+98	1.18135e+99	-1.28016e+98	-4.67466e+99	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0
-7.83415e+98	-9.02833e+98	-1.60523e+99	-4.01752e+98	-1.55822e+99	6.30992	-1.40686	6.35	-1.4	0	-2.72817	0
-1.72403e+99	-1.42186e+99	3.52692e+98	-1.62475e+98	-5.19407e+98	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0
4.30072e+99	-5.65936e+98	2.07306e+99	-6.36844e+97	8.57587e+99	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0
7.1854e+98	3.33026e+99	5.31597e+99	1.22968e+99	2.03566e+100	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0
9.52199e+98	-1.71462e+99	-9.21491e+98	7.82514e+98	6.78554e+99	6.38849	-2.02257	6.35	-2	0	-2.73154	0
-2.84997e+99	5.97411e+98	3.36673e+99	-1.8022e+99	3.72579e+100	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0
